priority_score,puzzle_count,ogs_id,status,slug_generated,slug_unidecode,cleaned_name,original_name,unidecode_name,tier,matched_to
0.4501,5,133,new_entry,petit-joseki-collection,petit-joseki-collection,petit joseki collection,petit joseki collection,petit joseki collection,curated,
0.45,11,7883,new_entry,chu-n-b-ch-i-b-n-23x23,chuan-bi-choi-ban-23x23,chuẩn bị chơi bàn 23x23,chuẩn bị chơi bàn 23x23,chuan bi choi ban 23x23,curated,
0.45,21,4633,slug_collision,ogs-unknown,gui-mie-zhi-ren-wu-xian-lie-che,鬼滅之刃無限列車,鬼滅之刃無限列車,Gui Mie Zhi Ren Wu Xian Lie Che ,curated,
0.4499,13,5799,new_entry,heaviness,ji-ben-shou-jin-shi-dian-zheng-zhong-heaviness,基本手筋事典 整重 heaviness,基本手筋事典 整重 heaviness,Ji Ben Shou Jin Shi Dian  Zheng Zhong  heaviness,curated,
0.4497,15,6547,new_entry,carpenter-square-2,jin-ju-jiao-bian-xing-carpenter-square-2,金柜角變型 Carpenter Square 2,金柜角變型　Carpenter's Square 2,Jin Ju Jiao Bian Xing  Carpenter's Square 2,curated,
0.4493,9,4531,new_entry,killable-eye-shapes-collection,killable-eye-shapes-collection,Killable Eye Shapes Collection,Killable Eye Shapes Collection [Life and Death],Killable Eye Shapes Collection [Life and Death],curated,
0.4492,48,3526,new_entry,dutch-go-magazine-1998-35,dutch-go-magazine-1998-35,Dutch Go Magazine 1998 (35),Dutch Go Magazine 1998 (35)  [Atorrante],Dutch Go Magazine 1998 (35)  [Atorrante],curated,
0.4491,10,8367,new_entry,i-s-t-tr-n-l-p,doi-sat-tren-lop,Đối sát trên lớp,Đối sát trên lớp,Doi sat tren lop,curated,
0.449,12,5577,new_entry,1200igo-quiz-2,1200igo-quiz-2,1200igo Quiz 2,1200igo Quiz 2,1200igo Quiz 2,curated,
0.4489,13,6017,new_entry,1-yose1,shou-guan-1-yose1,收官1 Yose1,收官1 Yose1,Shou Guan 1 Yose1,curated,
0.4489,19,942,slug_collision,10,treniruisia-kak-profi-10,Тренируйся как профи.10,Тренируйся как профи.10,Treniruisia kak profi.10,curated,
0.4487,19,864,slug_collision,ogs-4,treniruisia-kak-profi-4,Тренируйся как профи.4,Тренируйся как профи.4,Treniruisia kak profi.4,curated,
0.4487,14,812,slug_collision,10,tesudzi-10,Тесудзи.10,Тесудзи.10,Tesudzi.10,curated,
0.4487,13,9991,new_entry,board-19-19-for-beginners,board-19kh19-for-beginners,Board 19х19 for beginners,Board 19х19 for beginners,Board 19kh19 for beginners,curated,
0.4482,12,6683,new_entry,5-life-and-death-quiz-5,si-huo-ce-shi-5-life-and-death-quiz-5,死活測試 5 Life and death quiz 5,死活測試 5 Life and death quiz 5,Si Huo Ce Shi  5 Life and death quiz 5,curated,
0.4482,14,7846,new_entry,pattt-15,pattt-15,Pattt.15,Pattt.15,Pattt.15,curated,
0.4482,23,5729,new_entry,class-b,hong-dao-chang-mi-chuan-wen-ti-ji-class-b,洪道場秘傳問題集 class B,洪道場秘傳問題集 class B,Hong Dao Chang Mi Chuan Wen Ti Ji  class B,curated,
0.4482,15,8041,new_entry,for-16k-4k,for-16k-4k,For 16K ~4K,For 16K ~4K,For 16K ~4K,curated,
0.4481,19,839,slug_collision,ogs-2,treniruisia-kak-profi-2,Тренируйся как профи.2,Тренируйся как профи.2,Treniruisia kak profi.2,curated,
0.448,12,9289,new_entry,szpur-joseki-and-other-variations,szpur-joseki-and-other-variations,Szpur Joseki and other variations,Szpur Joseki and other variations,Szpur Joseki and other variations,curated,
0.4478,14,3994,slug_collision,ogs-2,iose-2,Йосе. 2,Йосе. 2,Iose. 2,curated,
0.4477,12,6689,new_entry,9-life-and-death-quiz-9,si-huo-ce-shi-9-life-and-death-quiz-9,死活測試 9 Life and death quiz 9,死活測試 9 Life and death quiz 9,Si Huo Ce Shi  9 Life and death quiz 9,curated,
0.4476,20,9537,new_entry,black-eats-white-first2024,black-eats-white-first2024,Black eats white first2024,Black eats white first2024,Black eats white first2024,curated,
0.4475,19,972,new_entry,15,treniruisia-kak-profi-15,Тренируйся как профи.15,Тренируйся как профи.15,Treniruisia kak profi.15,curated,
0.4473,12,6154,already_matched,wedge-to-cut,wa-fen-duan-wedge-to-cut,挖分斷 Wedge to cut,挖分斷 Wedge to cut,Wa Fen Duan  Wedge to cut,curated,cutting-problems
0.4472,12,6392,new_entry,15k-30-4-2565,occhthy15k-30-4-2565,โจทย์15k 30/4/2565,โจทย์15k 30/4/2565,occhthy15k 30/4/2565,curated,
0.4471,11,2695,new_entry,jp-problemas,jp-problemas,JP problemas,JP problemas,JP problemas,curated,
0.4471,16,7157,new_entry,hard-but-interesting,hard-but-interesting,hard but interesting,hard but interesting,hard but interesting,curated,
0.447,10,122,new_entry,life-and-death-i-guess,life-and-death-i-guess,life and death i guess,life and death i guess,life and death i guess,curated,
0.4469,10,6281,new_entry,go-star,go-star,go star,go star,go star,curated,
0.4469,12,2571,new_entry,2021vs,2021vs,2021vs,  2021vs,  2021vs,curated,
0.4468,10,3107,new_entry,go-puzzles,go-puzzles,go puzzles,go puzzles,go puzzles,curated,
0.4467,15,7617,new_entry,blogcovay-3-kyu-test-demo,blogcovay-3-kyu-test-demo,Blogcovay 3 kyu test demo,Blogcovay 3 kyu test demo,Blogcovay 3 kyu test demo,curated,
0.4464,15,5753,new_entry,probes,probes,Probes,Probes,Probes,curated,
0.4463,73,9833,already_matched,go-seigen-segoe-kensaku-tesuji-dictionary-volume-1-chapter-2,go-seigen-segoe-kensaku-tesuji-dictionary-wei-qi-shou-jin-ci-dia,"Go Seigen/Segoe Kensaku Tesuji Dictionary -- 围棋手筋辞典-濑越宪作/吴清源 (Volume 1, Chapter 2)","Go Seigen/Segoe Kensaku Tesuji Dictionary -- 围棋手筋辞典-濑越宪作/吴清源 (Volume 1, Chapter 2)","Go Seigen/Segoe Kensaku Tesuji Dictionary -- Wei Qi Shou Jin Ci Dian -Lai Yue Xian Zuo /Wu Qing Yuan  (Volume 1, Chapter 2)",curated,segoe-tesuji-dictionary
0.4463,10,9563,new_entry,black-cuts-white-first2024,black-cuts-white-first2024,Black cuts white first2024,Black cuts white first2024,Black cuts white first2024,curated,
0.4463,11,10591,new_entry,19-aug-2025-basic-01,19-aug-2025-basic-01,19 Aug 2025 (Basic 01),19 Aug 2025 (Basic 01),19 Aug 2025 (Basic 01),curated,
0.446,10,8337,new_entry,n-i-kh-ng-v-tr-n-l-p,noi-khong-ve-tren-lop,Nối không về trên lớp,Nối không về trên lớp,Noi khong ve tren lop,curated,
0.4459,31,8168,new_entry,snapback-and-throw-in-for-elementary,snapback-and-throw-in-for-elementary,Snapback and Throw in for Elementary,Snapback and Throw in for Elementary,Snapback and Throw in for Elementary,curated,
0.4458,10,3111,new_entry,utaro-hashimoto-8-1980-isbn4-381-00571-6,utaro-hashimoto-8-1980-isbn4-381-00571-6,* Utaro Hashimoto (8) 1980 - ISBN4-381-00571-6,* Utaro Hashimoto (8) 1980 - ISBN4-381-00571-6  [Atorrante],* Utaro Hashimoto (8) 1980 - ISBN4-381-00571-6  [Atorrante],curated,
0.4452,16,4793,new_entry,introduction-to-weiqi-by-di-yansheng-and-xu-ying-chapter-11-shap,wei-qi-ru-men-di-shi-yi-zhang-qi-xing-yu-gong-shou-yao-dian-di-y,"《围棋入门》第十一章：棋形与攻守要点（翟燕生、徐莹 编著）(Introduction to Weiqi, by Di Yansheng and Xu Ying; Chapter 11: Shape, attack and defence)","《围棋入门》第十一章：棋形与攻守要点（翟燕生、徐莹 编著）(Introduction to Weiqi, by Di Yansheng and Xu Ying; Chapter 11: Shape, attack and defence)","<<Wei Qi Ru Men >> Di Shi Yi Zhang :Qi Xing Yu Gong Shou Yao Dian (Di Yan Sheng , Xu Ying  Bian Zhu )(Introduction to Weiqi, by Di Yansheng and Xu Ying; Chapter 11: Shape, attack and defence)",curated,
0.4451,10,5345,new_entry,my-public-games-reviews-problems,my-public-games-reviews-problems,My Public Games & Reviews' Problems,My Public Games & Reviews' Problems,My Public Games & Reviews' Problems,curated,
0.4451,18,4313,new_entry,pwa-4,pwa-lian-xi-ti-chu-ji-4,PWA 练习题 - 初级#4,PWA 练习题 - 初级#4,PWA Lian Xi Ti  - Chu Ji #4,curated,
0.4449,10,6256,slug_collision,ogs-unknown,klumwan-aathity,กลุ่มวันอาทิตย์,กลุ่มวันอาทิตย์,klumwan`aathity,curated,
0.4448,10,2443,new_entry,eat-time,eat-time,EAT TIME!,EAT TIME!,EAT TIME!,curated,
0.4444,20,4778,already_matched,davies-ishida-attack-and-defense,davies-ishida-attack-and-defense,Davies & Ishida - Attack and Defense,Davies & Ishida - Attack and Defense [Atorrante],Davies & Ishida - Attack and Defense [Atorrante],curated,ishida-tsumego-masterpieces
0.4442,12,7408,new_entry,good-game,good-game,good game,good game,good game,curated,
0.444,15,10235,slug_collision,life-and-death,life-and-death,life and death,life and death,life and death,curated,
0.4438,17,112,new_entry,kubomatsu-pamphlet,kubomatsu-pamphlet,Kubomatsu Pamphlet,Kubomatsu's Pamphlet,Kubomatsu's Pamphlet,curated,
0.4437,13,5647,new_entry,ladder,zheng-chi-ladder,征吃 Ladder,征吃 Ladder,Zheng Chi  Ladder,curated,
0.4436,20,5660,slug_collision,ogs-unknown,si-shan-lian-guan-zi-qiang-hua-shu-da-zhan-quan-jiao,寺山怜官子強化書 大展拳腳,寺山怜官子強化書  大展拳腳,Si Shan Lian Guan Zi Qiang Hua Shu   Da Zhan Quan Jiao ,curated,
0.4436,30,5939,new_entry,to-live,ji-ben-shou-jin-shi-dian-huo-qi-to-live,基本手筋事典 活棋 to live,基本手筋事典  活棋 to live,Ji Ben Shou Jin Shi Dian   Huo Qi  to live,curated,
0.4435,12,6680,new_entry,2-life-and-death-quiz-2,si-huo-ce-shi-2-life-and-death-quiz-2,死活測試 2 Life and death quiz 2,死活測試 2 Life and death quiz 2,Si Huo Ce Shi  2 Life and death quiz 2,curated,
0.4434,13,2916,new_entry,elephant-eye,elephant-eye,Elephant Eye,Elephant Eye,Elephant Eye,curated,
0.4431,12,5670,new_entry,1200igo-quiz4,1200igo-quiz4,1200igo Quiz4,1200igo Quiz4,1200igo Quiz4,curated,
0.443,11,7304,new_entry,reading-exercises,reading-exercises,Reading exercises,Reading exercises,Reading exercises,curated,
0.4428,17,1317,new_entry,endgame-problem-on-5-5-board-by-fukui-masaaki,endgame-problem-on-5-5-board-by-fukui-masaaki,Endgame problem on 5*5 Board by Fukui Masaaki,Endgame problem on 5*5 Board by Fukui Masaaki,Endgame problem on 5*5 Board by Fukui Masaaki,curated,
0.4428,18,2781,new_entry,motive,motive,motive,motive,motive,curated,
0.4424,27,3035,new_entry,easy-peasy-go,easy-peasy-go,Easy peasy GO,Easy peasy GO,Easy peasy GO,curated,
0.4424,12,6679,new_entry,1-life-and-death-quiz-1,si-huo-ce-shi-1-life-and-death-quiz-1,死活測試 1 Life and death quiz 1,死活測試 1 Life and death quiz 1,Si Huo Ce Shi  1 Life and death quiz 1,curated,
0.4423,26,8615,slug_collision,ogs-unknown,ataka,Атака,Атака,Ataka,curated,
0.4421,14,3778,slug_collision,ogs-4,zhizn-i-smert-4,Жизнь и смерть.4,Жизнь и смерть.4,Zhizn' i smert'.4,curated,
0.4418,12,6465,new_entry,13-life-and-death-training-13,si-huo-xun-lian-13-life-and-death-training-13,死活訓練13 Life and Death training 13,死活訓練13 Life and Death training 13,Si Huo Xun Lian 13 Life and Death training 13,curated,
0.4417,15,5685,new_entry,magic,magic,Magic,Magic,Magic,curated,
0.4417,10,8187,already_matched,elementary-capture-skills-squeeze-2,elementary-capture-skills-squeeze-2,Elementary Capture Skills-Squeeze 2,Elementary Capture Skills-Squeeze 2,Elementary Capture Skills-Squeeze 2,curated,liberty-shortage
0.4415,16,8880,new_entry,dutch-go-errors,dutch-go-errors,Dutch Go Errors,Dutch Go Errors,Dutch Go Errors,curated,
0.4415,10,8747,slug_collision,ogs-1,1-nedelia,1 неделя,1 неделя,1 nedelia,curated,
0.4414,27,10542,new_entry,tan-cong,tan-cong,Tan cong,Tan cong,Tan cong,curated,
0.4413,17,4817,new_entry,basic-shapes,basic-shapes,Basic Shapes,Basic Shapes,Basic Shapes,curated,
0.4412,15,10001,new_entry,dutch-go-magazine-1970-71-8,dutch-go-magazine-1970-71-8,Dutch Go Magazine 1970-71 (8),Dutch Go Magazine 1970-71 (8) [Atorrante],Dutch Go Magazine 1970-71 (8) [Atorrante],curated,
0.4411,14,748,slug_collision,ogs-3,zhizn-i-smert-3,Жизнь и смерть.3,Жизнь и смерть.3,Zhizn' i smert'.3,curated,
0.441,10,8695,slug_collision,ogs-unknown,zhizn-smert,Жизнь/Смерть,Жизнь/Смерть,Zhizn'/Smert',curated,
0.441,10,3393,new_entry,2-dan-up,2-dan-up,2 Dan up,2 Dan up,2 Dan up,curated,
0.4408,29,10483,new_entry,nh-th-c-p-a,dinh-thuc-pda,Định thức PĐA,Định thức PĐA,Dinh thuc PDA,curated,
0.4408,20,3569,new_entry,taruc-practice-3,taruc-practice-3,TARUC: Practice#3,TARUC: Practice#3,TARUC: Practice#3,curated,
0.44,16,4735,new_entry,introduction-to-weiqi-by-di-yansheng-and-xu-ying-chapter-7-basic,wei-qi-ru-men-di-qi-zhang-si-huo-qi-ji-ben-xing-di-yan-sheng-xu,"《围棋入门》第七章：死活棋基本型（翟燕生、徐莹 编著）(Introduction to Weiqi, by Di Yansheng and Xu Ying; Chapter 7: Basic life and death shapes)","《围棋入门》第七章：死活棋基本型（翟燕生、徐莹 编著）(Introduction to Weiqi, by Di Yansheng and Xu Ying; Chapter 7: Basic life and death shapes)","<<Wei Qi Ru Men >> Di Qi Zhang :Si Huo Qi Ji Ben Xing (Di Yan Sheng , Xu Ying  Bian Zhu )(Introduction to Weiqi, by Di Yansheng and Xu Ying; Chapter 7: Basic life and death shapes)",curated,
0.4399,21,7411,slug_collision,ogs-unknown,jie-zi-jie-ti-xun-lian,桔子诘题训练~~,桔子诘题训练~~,Jie Zi Jie Ti Xun Lian ~~,curated,
0.4398,12,7512,new_entry,student-box-vol-1,student-box-vol-1,Student Box Vol.1,Student Box Vol.1,Student Box Vol.1,curated,
0.4395,18,857,new_entry,zion153,zion153,zion153,zion153,zion153,curated,
0.4392,23,7036,new_entry,patt,pattaelabanaidkh-ngekhaa,Pattและบันไดของเขา,Pattและบันไดของเขา,Pattaelabanaidkh`ngekhaa,curated,
0.439,10,2024,new_entry,problem-tsumegohero-easy-capture,problem-tsumegohero-easy-capture,Problem - TsumegoHero - Easy Capture,Problem - TsumegoHero - Easy Capture,Problem - TsumegoHero - Easy Capture,curated,
0.4386,19,945,slug_collision,12,treniruisia-kak-profi-12,Тренируйся как профи.12,Тренируйся как профи.12,Treniruisia kak profi.12,curated,
0.4385,10,4020,new_entry,kyu-gibi-al-hafta-1,kyu-gibi-calis-hafta-1,Kyu Gibi Çalış - Hafta 1,Kyu Gibi Çalış - Hafta 1,Kyu Gibi Calis - Hafta 1,curated,
0.4385,11,3925,new_entry,tesuji-problems-collection-intermediate-advanced,tesuji-problems-collection-intermediate-advanced,Tesuji problems collection - intermediate/advanced,Tesuji problems collection - intermediate/advanced,Tesuji problems collection - intermediate/advanced,curated,
0.4381,19,5937,new_entry,2-ko-2,ji-ben-shou-jin-shi-dian-jie-de-gong-fang-2-ko-2,基本手筋事典 劫的攻防2 Ko 2,基本手筋事典 劫的攻防2 Ko 2,Ji Ben Shou Jin Shi Dian  Jie De Gong Fang 2 Ko 2,curated,
